,COMID,slope,ID,glow_lat,glow_lon,stationid,gage_lat,gage_lon,distance,COMID-mean,q50
449,74011603,0.000989088318,R74011603XS1694424,45.54335454014145,-94.14666666666366,USGS_05270700,45.547188000000006,-94.145822,11918822.231866645,148.82903466735038,121.005325
450,74011603,0.000989088318,R74011603XS1694425,45.54497497855377,-94.1474749780996,USGS_05270700,45.547188000000006,-94.145822,11918822.231866645,148.82903466735038,121.005325
451,74011649,0.001671453315,R74011649XS1694968,45.40280696634685,-92.65052637057134,GRDC_4119080,45.4063,-92.6479,11762109.306981118,137.5705341405708,84.31879
452,74011649,0.001671453315,R74011649XS1694969,45.40443076801424,-92.64973590198804,GRDC_4119080,45.4063,-92.6479,11762109.306981118,137.5705341405708,84.31879
453,74013947,0.001550386555546,R74013947XS1709123,44.93905311219218,-93.09761355625646,GRDC_4119100,44.9354,-93.1021,11771021.480994385,159.80061418941318,272.10577
454,74013947,0.001550386555546,R74013947XS1709124,44.93806782307689,-93.09943218020976,GRDC_4119100,44.9354,-93.1021,11771021.480994385,159.80061418941318,272.10577
455,74013993,0.000328024222,R74013993XS1709229,44.630505864603066,-91.9683333333593,USGS_05369500,44.628299,-91.969059,11637457.355753371,163.38533774658163,134.7802
456,74013993,0.000328024222,R74013993XS1709230,44.63230621840784,-91.96833333335276,USGS_05369500,44.628299,-91.969059,11637457.355753371,163.38533774658163,134.7802
457,74014087,0.000578554809,R74014087XS1709949,44.92741984425588,-91.40674682375015,GRDC_4119441,44.9271,-91.4104,11604598.091939604,88.9111140868891,93.54172
458,74014087,0.000578554809,R74014087XS1709950,44.92792208531563,-91.40457791853557,GRDC_4119441,44.9271,-91.4104,11604598.091939604,88.9111140868891,93.54172
459,74014251,0.000728112405,R74014251XS1710528,44.87899824111439,-89.63766842808072,USGS_05398000,44.88580200000001,-89.634844,11428795.16102896,201.30644788059504,68.893425
460,74014251,0.000728112405,R74014251XS1710529,44.88075887108293,-89.63750000002885,USGS_05398000,44.88580200000001,-89.634844,11428795.16102896,201.30644788059504,68.893425
461,74014251,0.000728112405,R74014251XS1710530,44.88255773321258,-89.63750000002285,USGS_05398000,44.88580200000001,-89.634844,11428795.16102896,201.30644788059504,68.893425
462,74018340,0.00035097691,R74018340XS1729782,43.60417147018312,-89.75083333333532,USGS_05404000,43.604980000000005,-89.756791,11344768.20892188,182.1312124507261,125.50856
463,74018340,0.00035097691,R74018340XS1729783,43.60583333355911,-89.75173392977862,USGS_05404000,43.604980000000005,-89.756791,11344768.20892188,182.1312124507261,125.50856
464,74020314,0.000131355398,R74020314XS1737395,43.19916666708298,-90.4398634331215,GRDC_4119450,43.2021,-90.4437,11383206.364213249,312.0628155448538,162.71417
465,74020314,0.000131355398,R74020314XS1737396,43.19916666697903,-90.43740304219044,GRDC_4119450,43.2021,-90.4437,11383206.364213249,312.0628155448538,162.71417
466,74022434,0.001352655378,R74022434XS1746413,42.57615878779271,-106.69166666632592,USGS_06642000,42.574129,-106.69254,12972617.480600089,102.59486786652089,32.63472
467,74022434,0.001352655378,R74022434XS1746414,42.57438530299958,-106.6916666663896,USGS_06642000,42.574129,-106.69254,12972617.480600089,102.59486786652089,32.63472
468,74022434,0.001352655378,R74022434XS1746415,42.572814729212645,-106.6924999996635,USGS_06642000,42.574129,-106.69254,12972617.480600089,102.59486786652089,32.63472
469,74022445,0.001178932662,R74022445XS1746596,42.74000000003751,-98.22001040248512,USGS_06465500,42.739683,-98.22431899999998,12125802.595506608,193.37758787646007,14.922683
470,74022445,0.001178932662,R74022445XS1746597,42.7408333339084,-98.22187723775382,USGS_06465500,42.739683,-98.22431899999998,12125802.595506608,193.37758787646007,14.922683
471,74022544,0.001442019440787,R74022544XS1747606,42.80600796816093,-89.08649203431318,USGS_05427570,42.804173,-89.090113,11222370.941634797,107.857055842008,33.533176
472,74022544,0.001442019440787,R74022544XS1747607,42.8069623751727,-89.08470429491348,USGS_05427570,42.804173,-89.090113,11222370.941634797,107.857055842008,33.533176
473,74024532,2.2990885e-05,R74024532XS1755101,42.12266334235687,-89.25316999328358,USGS_05440700,42.123081,-89.25594,11191054.025245257,155.74338925126628,107.65282
474,74024532,2.2990885e-05,R74024532XS1755102,42.123333334088144,-89.25122180866714,USGS_05440700,42.123081,-89.25594,11191054.025245257,155.74338925126628,107.65282
475,74024642,0.000535666489,R74024642XS1756048,42.49481297382941,-92.33481297138452,GRDC_4119261,42.4979,-92.3396,11521940.353227068,109.46916450338288,61.2819
476,74024642,0.000535666489,R74024642XS1756049,42.495765038582725,-92.3365983708592,GRDC_4119261,42.4979,-92.3396,11521940.353227068,109.46916450338288,61.2819
477,74026740,0.000105052683,R74026740XS1766320,41.55493977666624,-90.18589355762307,USGS_05446500,41.559756,-90.182066,11245200.655440273,128.40886653018725,131.9909
478,74026740,0.000105052683,R74026740XS1766321,41.55654622573753,-90.1851204426922,USGS_05446500,41.559756,-90.182066,11245200.655440273,128.40886653018725,131.9909
479,74026740,0.000105052683,R74026740XS1766322,41.55815268054741,-90.18434732187389,USGS_05446500,41.559756,-90.182066,11245200.655440273,128.40886653018725,131.9909
480,74026748,0.000376225565,R74026748XS1766685,41.77776748356309,-89.74500000007474,USGS_05443500,41.782808,-89.749832,11216360.043290893,282.5368628775568,119.50786
481,74026748,0.000376225565,R74026748XS1766686,41.779517873795925,-89.74618453720699,USGS_05443500,41.782808,-89.749832,11216360.043290893,282.5368628775568,119.50786
482,74026748,0.000376225565,R74026748XS1766696,41.78289940783532,-89.7387672624312,USGS_05443500,41.782808,-89.749832,11216360.043290893,282.5368628775568,119.50786
483,74026780,0.000485039778,R74026780XS1767540,41.96750000034545,-91.6607237900082,USGS_05464500,41.971945,-91.667124,11419391.542271364,133.8718141019438,82.205574
484,74026780,0.000485039778,R74026780XS1767541,41.96887790883578,-91.66221123906033,USGS_05464500,41.971945,-91.667124,11419391.542271364,133.8718141019438,82.205574
485,74026780,0.000485039778,R74026780XS1767542,41.969822937051376,-91.6639896014207,USGS_05464500,41.971945,-91.667124,11419391.542271364,133.8718141019438,82.205574
486,74026819,0.001033779358,R74026819XS1767725,41.5658101073212,-79.40668989311999,USGS_03016000,41.570895,-79.407824,10189100.608795628,162.8280842561013,142.39069
487,74026819,0.001033779358,R74026819XS1767726,41.56681737812075,-79.40651595762498,USGS_03016000,41.570895,-79.407824,10189100.608795628,162.8280842561013,142.39069
488,74026819,0.001033779358,R74026819XS1767727,41.56769716982068,-79.4058333335904,USGS_03016000,41.570895,-79.407824,10189100.608795628,162.8280842561013,142.39069
489,74026825,0.000650380132,R74026825XS1767951,41.84199033588393,-79.1469903330532,USGS_03015310,41.84394900000001,-79.149767,10184410.135569524,94.37676671552406,123.17029
490,74026964,0.00123247363,R74026964XS1769118,41.60288617270531,-98.91705283568518,USGS_06788500,41.607464,-98.92195,12123636.300923608,99.38317767679352,8.231951
491,74026964,0.00123247363,R74026964XS1769119,41.603822389606165,-98.91882238601126,USGS_06788500,41.607464,-98.92195,12123636.300923608,99.38317767679352,8.231951
492,74026966,0.000524690196,R74026966XS1769164,41.57482842802868,-93.64333333332227,USGS_05484900,41.581656,-93.642996,11591325.172206042,73.23219146140508,25.807234
493,74026966,0.000524690196,R74026966XS1769165,41.57662983128949,-93.64333333333047,USGS_05484900,41.581656,-93.642996,11591325.172206042,73.23219146140508,25.807234
494,74028877,0.000120566062,R74028877XS1778215,41.25667227326564,-95.92083893983768,GRDC_4121801,41.2604,-95.9229,11799633.342947358,183.3640678186788,939.11206
495,74028904,0.000608307275,R74028904XS1779034,41.01583333373873,-96.1515334146183,GRDC_4122600,41.0146,-96.1562,11807960.926715618,342.47843607286563,205.64334
496,74028904,0.000608307275,R74028904XS1779035,41.01500000000457,-96.15333459857104,GRDC_4122600,41.0146,-96.1562,11807960.926715618,342.47843607286563,205.64334
497,74028908,0.000801872538,R74028908XS1779086,41.05203050592168,-96.32203050243986,GRDC_4122601,41.0563,-96.3271,11827337.629456997,305.0655261710813,191.59169
498,74028908,0.000801872538,R74028908XS1779087,41.05363449964079,-96.32280116304052,GRDC_4122601,41.0563,-96.3271,11827337.629456997,305.0655261710813,191.59169
499,74028921,0.001054334314,R74028921XS1779714,41.36666666677223,-97.48919682199498,GRDC_4122602,41.3646,-97.4979,11964833.768206788,208.2038894882741,112.869896
500,74028921,0.001054334314,R74028921XS1779715,41.36666666702215,-97.49238677659122,GRDC_4122602,41.3646,-97.4979,11964833.768206788,208.2038894882741,112.869896
501,74028978,0.000270026348,R74028978XS1780209,41.174166667320094,-91.17359778915474,USGS_05465500,41.178086,-91.182094,11318452.046427405,205.71398485752,163.69472
502,74028978,0.000270026348,R74028978XS1780210,41.175000000464,-91.17650844602343,USGS_05465500,41.178086,-91.182094,11318452.046427405,205.71398485752,163.69472
503,74029000,0.000772131681,R74029000XS1780556,41.41916666742142,-97.71789209644923,USGS_06793000,41.418642000000006,-97.723667,11991087.665817672,110.38640677779424,30.526329
504,74029000,0.000772131681,R74029000XS1780557,41.41916666739646,-97.72033710357744,USGS_06793000,41.418642000000006,-97.723667,11991087.665817672,110.38640677779424,30.526329
505,74029017,0.001051614217,R74029017XS1780944,41.207717628818926,-98.43978237364944,USGS_06785000,41.203624,-98.446458,12051103.749384915,110.61908997858411,14.633636
506,74029017,0.001051614217,R74029017XS1780945,41.20628363807041,-98.44121636510664,USGS_06785000,41.203624,-98.446458,12051103.749384915,110.61908997858411,14.633636
507,74029051,0.000192225617,R74029051XS1781565,41.28029819715899,-92.8577981940216,USGS_05488500,41.281391,-92.861504,11493514.585144306,121.1497769561093,98.72026
508,74029051,0.000192225617,R74029051XS1781566,41.28166666728279,-92.85940514157753,USGS_05488500,41.281391,-92.861504,11493514.585144306,121.1497769561093,98.72026
509,74029066,0.0,R74029066XS1781706,41.10500000030909,-89.35676311290062,GRDC_4119401,41.1063,-89.3562,11132803.799361864,384.96319803697895,179.45926
510,74029066,0.0,R74029066XS1781707,41.10637704281137,-89.35528962708258,GRDC_4119401,41.1063,-89.3562,11132803.799361864,384.96319803697895,179.45926
511,74029091,0.000274281662,R74029091XS1782406,41.34469932547997,-88.18719932249546,USGS_05527500,41.346698,-88.186449,11032660.636386275,213.6362140955937,91.96557
512,74029122,0.00090525508,R74029122XS1782704,41.265000000757766,-98.44208847712342,USGS_06790500,41.26334600000001,-98.449236,12054718.949900942,100.67279434962629,9.554982
513,74029122,0.00090525508,R74029122XS1782705,41.26500000070184,-98.44447004340908,USGS_06790500,41.26334600000001,-98.449236,12054718.949900942,100.67279434962629,9.554982
514,74029131,0.000359744323,R74029131XS1782940,41.41049520737055,-91.28916666671014,USGS_05465000,41.409192,-91.290434,11345341.117218656,127.10988888633148,102.07124
515,74029131,0.000359744323,R74029131XS1782941,41.411666667335005,-91.28777561828822,USGS_05465000,41.409192,-91.290434,11345341.117218656,127.10988888633148,102.07124
516,74029131,0.000359744323,R74029131XS1782942,41.41305049756164,-91.28666666670716,USGS_05465000,41.409192,-91.290434,11345341.117218656,127.10988888633148,102.07124
517,74029158,0.0010658074,R74029158XS1783260,41.09473198355353,-79.67833333363782,USGS_03031500,41.100618,-79.68115999999998,10180949.093486996,201.86570887419208,303.44833
518,74029158,0.0010658074,R74029158XS1783261,41.09613904172878,-79.67833333365746,USGS_03031500,41.100618,-79.68115999999998,10180949.093486996,201.86570887419208,303.44833
519,74029158,0.0010658074,R74029158XS1783262,41.09753676598052,-79.6783700988216,USGS_03031500,41.100618,-79.68115999999998,10180949.093486996,201.86570887419208,303.44833
520,74029172,0.000369876783,R74029172XS1783606,41.386269591091946,-79.81916666701102,USGS_03025500,41.38950300000001,-79.820332,10215726.128374984,164.02508379318724,233.65207
521,74029172,0.000369876783,R74029172XS1783607,41.38756610393934,-79.81916666676747,USGS_03025500,41.38950300000001,-79.820332,10215726.128374984,164.02508379318724,233.65207
522,74029172,0.000369876783,R74029172XS1783608,41.38886261727898,-79.8191666669866,USGS_03025500,41.38950300000001,-79.820332,10215726.128374984,164.02508379318724,233.65207
523,74029300,0.001162034199,R74029300XS1784327,41.42028140624051,-99.1283333331891,USGS_06779000,41.422061,-99.131794,12133767.191347629,90.19367435696648,8.736262
524,74029300,0.001162034199,R74029300XS1784328,41.421666667327685,-99.12943338887818,USGS_06779000,41.422061,-99.131794,12133767.191347629,90.19367435696648,8.736262
525,74031353,8.3646146e-05,R74031353XS1795759,40.680458880156806,-95.84499999992586,GRDC_4122650,40.6854,-95.8479,11756317.1002095,207.9275605634536,1235.9714
526,74031353,8.3646146e-05,R74031353XS1795760,40.68204534193959,-95.84583333325902,GRDC_4122650,40.6854,-95.8479,11756317.1002095,207.9275605634536,1235.9714
527,74031376,0.001013451022,R74031376XS1796394,40.87726965797513,-98.27773034456216,GRDC_4122603,40.8729,-98.2812,12014550.750520682,179.48103298980016,108.64747
528,74031376,0.001013451022,R74031376XS1796395,40.87625890652724,-98.2791666665278,GRDC_4122603,40.8729,-98.2812,12014550.750520682,179.48103298980016,108.64747
529,74031405,0.000366937963,R74031405XS1797145,40.73209905764953,-91.95623427908907,USGS_05490500,40.727806,-91.959617,11368204.768729763,158.70950922024164,117.65474
530,74031405,0.000366937963,R74031405XS1797146,40.73057172279684,-91.95776161347418,USGS_05490500,40.727806,-91.959617,11368204.768729763,158.70950922024164,117.65474
531,74031422,0.000240428406,R74031422XS1797828,41.00629313831352,-92.40462646831485,USGS_05489500,41.010848,-92.411296,11430564.976389384,161.66564863884585,109.86384
532,74031422,0.000240428406,R74031422XS1797829,41.00722600891071,-92.406392672604,USGS_05489500,41.010848,-92.411296,11430564.976389384,161.66564863884585,109.86384
533,74031435,0.000151988689,R74031435XS1797955,40.61298826083485,-79.71750000033771,USGS_03049500,40.615344,-79.71838100000002,10150301.292953707,301.7989262747666,488.1167
534,74031435,0.000151988689,R74031435XS1797956,40.61454791398128,-79.71666666701216,USGS_03049500,40.615344,-79.71838100000002,10150301.292953707,301.7989262747666,488.1167
535,74031446,9.3590203e-05,R74031446XS1798151,40.81583509341092,-79.52583509338666,USGS_03036500,40.820342,-79.53143399999998,10146022.24659838,241.65208683838625,364.22815
536,74031446,9.3590203e-05,R74031446XS1798152,40.817247169166016,-79.5272471667273,USGS_03036500,40.820342,-79.53143399999998,10146022.24659838,241.65208683838625,364.22815
537,74031466,1.1281682e-05,R74031466XS1798359,40.55315008545233,-89.77434991694057,USGS_05568500,40.553094,-89.77733,11138057.569498835,207.728529218726,209.59637
538,74031466,1.1281682e-05,R74031466XS1798360,40.55333333406942,-89.77202139328396,USGS_05568500,40.553094,-89.77733,11138057.569498835,207.728529218726,209.59637
539,74031499,0.000355132522,R74031499XS1798667,40.74784010983455,-86.37632656036742,USGS_03329000,40.746429,-86.37749999999998,10813033.609461589,115.05465822255702,71.98956
540,74031499,0.000355132522,R74031499XS1798668,40.748448738620304,-86.37488459645924,USGS_03329000,40.746429,-86.37749999999998,10813033.609461589,115.05465822255702,71.98956
541,74031499,0.000355132522,R74031499XS1798669,40.74916666718124,-86.37351388155248,USGS_03329000,40.746429,-86.37749999999998,10813033.609461589,115.05465822255702,71.98956
542,74031726,0.001036819585,R74031726XS1799543,40.855833334072365,-85.49534744499715,USGS_03323500,40.855601,-85.49803100000003,10733261.32519356,266.6506848555214,12.200693
543,74031726,0.001036819585,R74031726XS1799544,40.85588239299342,-85.49338239230909,USGS_03323500,40.855601,-85.49803100000003,10733261.32519356,266.6506848555214,12.200693
544,74031754,0.002339902938,R74031754XS1799756,40.81083333403552,-85.68219777838287,USGS_03324500,40.811711,-85.68386999999998,10748575.664473863,380.3811025215711,10.825739
545,74031754,0.002339902938,R74031754XS1799757,40.80972676463767,-85.68056009524744,USGS_03324500,40.811711,-85.68386999999998,10748575.664473863,380.3811025215711,10.825739
546,74033938,0.000172265714,R74033938XS1808578,40.0517570026808,-95.4199999999754,GRDC_4122903,40.0563,-95.4187,11675153.590801924,214.3856700668333,1332.647
547,74033938,0.000172265714,R74033938XS1808579,40.05334035951184,-95.42083333333125,GRDC_4122903,40.0563,-95.4187,11675153.590801924,214.3856700668333,1332.647
548,74034078,0.000232775167,R74034078XS1809205,40.10560287290625,-80.70583333359136,GRDC_4123301,40.1104,-80.7062,10211265.360533,336.9451262328812,971.81445
